uuid,loan_id,amount,created_at,paid_at
a4ee92afb429427e819feea7893471b0,20231,5.0,2019-11-19 10:01:52.790975,2019-12-20 23:11:31.517662
2f5a27cabce94c599e6466837bdc4813,17473,5.0,2019-11-13 02:17:57.139159,2019-11-13 14:30:42.178937
b5e554da262548559a318d9c9c855c59,28845,5.0,2019-12-04 00:27:15.039252,2020-01-21 14:30:32.429051
55e4c80e1e1f415ba596ae8ad495b933,16696,5.0,2019-11-10 23:05:59.941371,2019-11-21 23:47:59.456229
17f1f281d14e42bf8b6186ed24d52371,18343,5.0,2019-11-14 18:49:55.923480,2020-01-21 16:54:39.768190
5abb80855ca546a0866f854e4f1adab0,29229,5.0,2019-12-04 16:58:32.066610,2020-01-06 16:27:07.417345
b772224378f84a3d80ee07b003b27982,28902,5.0,2019-12-04 03:03:57.432635,2019-12-10 14:56:22.899251
eb18db646ab54a8da60f4d80e4b63cb3,19881,10.0,2019-11-18 11:49:39.653575,2019-11-25 12:32:01.976352
5328fec47d2a45459e4186643b99d391,23127,5.0,2019-11-24 20:21:52.157892,2019-11-25 13:07:46.590288
a53aae5cfb6648f1859945c0b37f9cef,17709,5.0,2019-11-13 15:35:04.030196,2019-11-24 19:04:12.161430
7eeabe2634504bc5b2aae484793e1dd8,17580,5.0,2019-11-13 11:35:09.490443,2019-11-19 12:39:29.422554
4d6dde5715004fa7a6ef0aa681c31980,24310,5.0,2019-11-26 21:59:49.399319,2019-12-03 20:11:36.711274
b782e6226e414e9eac12bd81bf7ce3ae,28800,10.0,2019-12-03 23:00:21.385375,2019-12-09 18:01:27.009321
ec55e3010d4347bfbbe1025609786b0b,20256,5.0,2019-11-19 10:45:29.112552,2019-12-07 20:51:48.342012
4100e239c23a4680ba6e1d25e0c6450b,24817,5.0,2019-11-27 20:46:08.037677,2019-11-29 15:25:21.633459
660faca8f0aa4882972a11a1e388cead,20732,5.0,2019-11-20 02:33:51.368789,2019-11-22 17:46:18.285705
c731a101eb0f42e587f9b36c98001330,27836,5.0,2019-12-02 10:40:18.080781,2019-12-11 10:47:56.939210
7d5e2ff70b904a93ab86694d10cf75a3,21017,5.0,2019-11-20 19:46:50.842427,2019-11-28 23:01:44.978659
79d7e8bb3e2b4628865957ab288e3b5c,16609,5.0,2019-11-10 15:01:38.846131,2019-11-12 19:50:25.718432
416a2e5dea5245978d474f307fca9250,22876,5.0,2019-11-24 03:33:47.214953,2019-12-20 12:43:31.881872
6b4ac5aac5124e3aa0694de6a02b0f69,23266,5.0,2019-11-25 02:49:29.355291,2019-11-30 10:45:23.859373
6545a7db99794283b17ea02719ffae0d,16545,5.0,2019-11-10 05:59:47.202925,2019-11-18 00:19:03.129473
f0f53c1f172f4ceeb5e9e977166d3824,17623,5.0,2019-11-13 13:38:26.063662,2019-11-27 13:05:19.738775
a227d7beb1464a27a5c65edaae40ccb5,17114,5.0,2019-11-12 14:40:02.664578,
afdd0da34cd247798abddbb82d25f8c3,17116,5.0,2019-11-12 14:40:55.056851,
a9d22e1fd1df4334a37b8828144f6c0b,25192,5.0,2019-11-28 11:27:59.957553,2019-12-17 12:09:18.574016
d005424d3d974a76b7b82dad4be68be8,19386,5.0,2019-11-16 21:44:26.129436,2019-11-22 22:11:01.094282
31990ea302254e48bcc649a73d0f97f7,24241,5.0,2019-11-26 20:05:12.934966,
5a25c8a71ce944bfb6f20570d7cd6bf0,19783,5.0,2019-11-18 03:07:50.185534,2019-12-07 04:26:39.673889
47e332ca0ecc430a8c0721734f147a7f,28305,5.0,2019-12-03 02:10:58.416404,2019-12-03 20:27:32.287531
6ba6bd6a6c98473f88c6f26804274d45,20640,5.0,2019-11-19 22:41:37.561944,
dbb84d9cb5ff4510b1ab732675a91f34,17377,5.0,2019-11-12 21:27:46.454598,2019-12-08 19:24:14.375344
f6a81fe1b7e14390ae911091a6a9eeab,17517,5.0,2019-11-13 07:22:31.614805,2019-12-02 23:55:37.924189
f6c3edc045224cd089892bf8aeaebe41,24217,5.0,2019-11-26 19:05:12.097878,2019-11-27 19:01:38.790298
652e1abcf58b43c2ae10b86c830f8a7b,17555,5.0,2019-11-13 10:09:19.438059,2019-11-29 13:01:52.126486
6c6370fb2a58426387e71aaf3d2b4911,26020,5.0,2019-11-29 12:16:28.909563,
6691e89d231a46519c55f25c65e03b92,19480,5.0,2019-11-17 03:25:04.178594,
931cd83277ff47808d461149868df40c,23761,5.0,2019-11-26 01:07:12.905689,2019-11-26 09:33:18.010395
7e4cd9622c2b44c7809c0a629be01c50,17855,5.0,2019-11-13 17:36:44.971444,2019-11-21 21:58:00.000551
1e50c0a41d964f3fb6cc039258875999,17903,5.0,2019-11-13 19:30:18.471340,2019-11-18 15:07:45.516730
516e85b3a412471ab974dcb782b491cf,17952,5.0,2019-11-13 21:03:52.534349,2019-11-30 00:21:49.924359
d40ddafccbc2414fb7064a897a52fec9,17976,5.0,2019-11-13 21:51:56.289725,2019-11-15 16:16:08.043937
d236526b722b4cba95911ee068a6fbe3,19712,5.0,2019-11-17 22:30:45.784635,2019-11-22 02:13:58.957262
9cfbd732fd004f0ea18a23140a38ff39,18119,5.0,2019-11-14 06:30:38.876595,2019-11-27 17:40:29.656786
f688fd7909af4e0a83ace9805b6dd584,18303,5.0,2019-11-14 16:52:55.384440,
d7132d74c233447a8b018abab4f9ca32,20728,5.0,2019-11-20 02:21:29.356136,2019-12-06 12:02:37.449527
77c47ca7156642a3996ccf9bd4035b78,29406,5.0,2019-12-04 22:25:31.176849,2019-12-09 17:25:06.866521
b1e433cca85b4295bc6086ae8b76235c,22561,5.0,2019-11-23 13:24:02.734797,
20d91b4789274ea88085bdab29d35954,18601,5.0,2019-11-15 01:54:30.577568,
c97b125305e440dbac558e2ef4f03975,19566,5.0,2019-11-17 13:12:05.506327,2019-11-19 12:40:04.561208
1205ff38e0424226920396293ccd7e86,18775,5.0,2019-11-15 12:57:35.264444,2019-12-30 12:42:02.114954
30a9b5ab8e044c13a1ef9b07ceacfe95,18928,5.0,2019-11-15 19:33:07.133737,2019-11-16 14:51:33.037183
8e18c9d2c06b4641b36a8f457324bf7d,28393,5.0,2019-12-03 10:33:12.247347,2019-12-06 00:40:55.302296
172df4edb60e4e17a2dc944c0d469ab3,19688,5.0,2019-11-17 21:13:53.347109,
85dcf1bdf876449992f6cb89351b9529,20850,5.0,2019-11-20 12:27:17.030004,2020-01-07 14:02:57.037309
fe4e3e2aab304330ac07b5acb9a98e78,19990,5.0,2019-11-18 16:28:31.060241,2019-12-15 14:23:28.388265
68ddadbe9fb84abd90d76e81240d47ae,20013,5.0,2019-11-18 16:56:03.854152,2019-11-22 20:56:42.193617
6ae34d5c4baa4fe68b92001a3df02088,23832,5.0,2019-11-26 08:36:37.956904,2019-11-27 21:33:24.615068
d04acc061b714542a85e52d8e52dca44,20253,5.0,2019-11-19 10:37:50.346414,2019-12-21 18:47:10.123337
0b5ecbbe4bbe4019b2ce8e35de64e681,20351,5.0,2019-11-19 13:14:19.662703,2019-11-22 17:44:16.959694
f5bdf7bef7694189a249f3ccd56c8d5e,21300,5.0,2019-11-21 01:33:40.824927,2019-11-22 01:57:02.454209
2a58b422141a41618b01a4b246f8593b,21070,5.0,2019-11-20 20:49:38.914208,
117493fc2e5b4df38bcd1e19210c6b4d,27660,5.0,2019-12-01 23:20:30.612701,2019-12-03 01:26:39.454299
5563415d604447bcbda8948ba40cd61e,21163,5.0,2019-11-20 22:11:27.050357,
7a0921ff987d4e8c9bf7ee49df5fc0d5,27306,5.0,2019-12-01 06:13:54.887040,2020-01-05 12:55:14.519738
fa4c8b3e7191482dbfb1265975348214,21563,5.0,2019-11-21 14:18:23.408544,2019-12-03 16:45:07.318925
3ec8836e8b5c4227b174ea7b9d2cd013,26758,5.0,2019-11-30 09:01:10.670410,
68f2ecc6deff4e3e806700de9535ef5d,21875,5.0,2019-11-22 02:05:47.656172,2019-11-23 00:36:25.666814
31cd73705508425a8624f346156664c0,22993,5.0,2019-11-24 14:03:19.821709,2019-12-14 21:04:10.762074
ea02464e94e84fdaa6f552013cae34cd,22947,5.0,2019-11-24 12:14:14.329120,
6aae35c6f33e4248b0d15ccdcbcf6106,22306,5.0,2019-11-22 22:28:44.398571,2019-12-09 20:50:04.363716
233e12ae4b52428f88d9c8f9a7f55761,24302,5.0,2019-11-26 21:45:47.365865,2019-12-02 19:49:10.860657
39bfdfece8954f948791c52d700b8a41,17289,5.0,2019-11-12 18:03:00.699157,2019-11-23 15:18:52.623397
c0e7a84ba55e4466994e1fe55ebe6717,22924,5.0,2019-11-24 10:45:25.503725,
ce2a9e5920d0420598f8219af5233d62,23408,5.0,2019-11-25 13:17:24.427843,2019-11-30 21:21:58.210444
4fb4ef8344604670a95bacbb2e3fe2f2,29419,5.0,2019-12-04 22:51:40.623562,2019-12-20 14:48:51.666112
c2d1c21ab54d44bfabaf90aec9c44ef4,23764,5.0,2019-11-26 01:16:19.636583,2019-12-21 16:12:44.591661
4450ec79cd9341829530054edd436f84,17566,5.0,2019-11-13 10:40:47.062778,2020-02-01 18:13:59.857353
febb960992ff4758a30305a1a4afc6f5,28209,5.0,2019-12-02 22:20:58.581308,2019-12-17 20:25:36.021490
751b64a20f214628ae0a24eefa3f2f2f,23564,5.0,2019-11-25 17:23:42.765277,2019-12-03 10:34:34.550758
153b5ebce6a543df8b607d3f12f9d2c0,17424,5.0,2019-11-12 23:43:51.501052,
001d161dd9854887b7d38e5f40db36c9,23367,5.0,2019-11-25 11:47:29.857902,2020-01-01 19:59:36.220068
1a416c912ef04ec28ec0655d892cf31c,27855,5.0,2019-12-02 11:25:05.198824,2019-12-05 15:55:15.593307
8ca7d353185a433aa4ee569bbff33275,17682,5.0,2019-11-13 15:15:18.541057,2019-12-23 13:27:15.695117
afef6bc2a5cf45eeaf08760c29415592,28332,5.0,2019-12-03 04:09:16.190365,2019-12-10 02:01:17.113415
a89baf7fd5e543ee97de6b4bbc6526f9,28348,5.0,2019-12-03 07:48:11.352458,2019-12-09 17:58:27.881318
59d25e271f8b4c30b15e736b7eb4ebd6,20733,5.0,2019-11-20 02:34:57.857016,2019-11-25 17:48:39.567680
00c6dc6f96ac4bbb87868e3f8ad6ba52,22362,5.0,2019-11-23 00:49:43.733107,2019-11-29 13:36:43.970261
d2fb4819fd26409c83979a3d9b9144d5,17843,5.0,2019-11-13 17:28:50.466741,2019-11-19 17:58:39.017773
892e020a98a44dbe86e5273a6faaff1b,21751,5.0,2019-11-21 21:14:28.833471,2019-11-28 20:47:39.375031
516024a6532e4275a78d20a656a8e2dc,28189,5.0,2019-12-02 21:31:28.440728,
78256a3f6ced4b8bb2ce3854304f9460,19096,5.0,2019-11-16 03:58:18.424410,2019-11-24 14:42:42.516063
8bf5c208a4204b9e8d84e5a7b574a0b4,28791,5.0,2019-12-03 22:45:15.153406,2019-12-05 20:58:55.363311
fc8189a1db474f50a485808af4ec1ef1,18348,5.0,2019-11-14 19:02:07.345482,2019-12-16 12:27:26.225383
705672037f3b4ab6a1fa11ad571e56ec,18387,5.0,2019-11-14 20:28:29.818719,2019-11-15 08:21:14.641837
e892e989d0194a7f8aad35b68995354f,22493,5.0,2019-11-23 10:24:35.773926,2019-12-13 13:46:31.810450
2fde1863ac844357af81f499e1a1c16e,18483,5.0,2019-11-14 22:30:32.880868,
094ca29f6dea4c95af15a42ebab12a07,20992,5.0,2019-11-20 18:43:18.174100,2019-11-21 16:30:14.945533
a123552380c74081b3a484b174808293,25346,5.0,2019-11-28 15:16:34.788169,2019-12-03 00:23:55.761924
4951734b77854767b052cb1a3b91e19f,18816,5.0,2019-11-15 14:58:20.928464,
617fab37959b4f838cefc4f81118853e,22466,5.0,2019-11-23 08:30:02.753640,2019-11-27 14:56:26.756801
3d20cfd2179c4b5a86c0258aaecc2594,24586,5.0,2019-11-27 14:26:44.051142,2019-11-27 20:57:51.587783
459f142fccfb493db35a698872b5538b,19228,5.0,2019-11-16 14:31:54.961732,
1a65d0b1029f448fb44fd9eab75a42f6,19149,5.0,2019-11-16 10:48:36.495877,2019-12-16 11:12:58.326144
f1e4be15740f48938efd296a27c99c30,19236,5.0,2019-11-16 15:05:26.811263,2019-11-19 19:27:22.898557
c88f5b7c1e154dcb9777d7a5e7a625a7,19718,5.0,2019-11-17 22:55:49.178156,2019-12-15 12:41:51.647391
6fa1532f3e4f45fda64a48fdfd8ec626,24989,5.0,2019-11-28 00:36:07.305111,2019-11-30 15:15:41.663457
d326d376e62c40ca96acb306c5920934,24392,5.0,2019-11-27 08:15:55.733340,2019-11-28 17:01:40.416155
504b1a3b3f474712aab4bf43526dafb9,19765,5.0,2019-11-18 01:35:11.993073,2019-12-09 01:45:37.539531
4171c97b8bde450ea488f125d54360dd,19939,5.0,2019-11-18 14:48:42.639107,2019-11-30 21:50:34.333291
78aa881572484a1184210b0007f58071,20017,5.0,2019-11-18 16:58:36.367168,2019-12-21 18:24:10.190790
4828dbde8fec427796126b1246b215da,27515,5.0,2019-12-01 17:27:57.082972,2019-12-04 20:05:13.351027
4ea87272ed8348fd91d15d4b193f3051,22502,5.0,2019-11-23 10:45:38.265416,2019-12-06 18:27:04.036101
59c0c764adc6479ba61af93ee2c4c024,20272,5.0,2019-11-19 11:06:59.168081,2019-11-30 00:16:10.920666
60152ccdc5b446ecbad4241b7b52469f,24668,5.0,2019-11-27 17:13:57.896361,2019-12-05 20:55:09.890390
3a7ce6f2ccc04065b9d3d5cf3403e553,20458,5.0,2019-11-19 16:29:40.450544,2019-11-22 13:17:33.759205
7e2fbde6e1d84d538bdc3bdc305496fa,20488,5.0,2019-11-19 17:32:12.316976,2019-12-04 23:22:24.575110
46e0fb8ce960495d8952ead7384ca730,23768,5.0,2019-11-26 01:24:28.747570,2019-12-15 22:25:58.140660
111aef4c764e4757bc89dbf3d964700f,20589,5.0,2019-11-19 20:59:03.162685,2019-12-19 10:09:37.674364
88e5a2e2fa7c474698f9a481f597ede2,28330,5.0,2019-12-03 03:56:13.157516,2019-12-13 17:16:57.033289
530196e9aa3c435cb7e78fa9eab619a0,20829,5.0,2019-11-20 11:26:50.357846,2019-11-22 15:35:35.486183
7905a34a3f5e40b092a21f81dd4ec57f,21023,5.0,2019-11-20 19:55:46.774818,2019-11-26 16:18:27.447424
851e69990ed54070bc8f1bd130c6f453,21048,5.0,2019-11-20 20:35:21.184604,
38f9550ea29445c1bc908ac1d9837fc8,21120,5.0,2019-11-20 21:32:13.150313,
2a4a53d55ac64183a8f78c6b4915bd2b,21168,5.0,2019-11-20 22:20:53.778476,2019-11-30 01:28:59.444104
a051c662d01d4d1ab4aef36f4f83e5de,21184,5.0,2019-11-20 22:39:35.443662,2019-11-27 23:09:53.505902
7d96749edeef4c3f8c55096c1dae6966,21490,5.0,2019-11-21 12:17:24.982440,2019-11-27 14:47:41.059862
ff58a98d4392470d9bd9b2f9cf3703a1,21877,5.0,2019-11-22 02:08:04.538234,2019-12-10 23:19:02.982888
ce00435a2ddd42a1a58f401340ad8143,22870,5.0,2019-11-24 03:13:51.381938,2019-11-29 12:16:53.008024
7b5a0b1bc43a46c7b4234d6e79b12b82,21966,5.0,2019-11-22 09:37:16.404147,2019-11-29 11:28:06.827660
e9d450fca5aa4b3b89bd40a0318062e2,27205,5.0,2019-12-01 00:26:06.792347,2019-12-10 19:44:34.341753
2e8aacba4dbf421aa0387803de4778ff,22266,5.0,2019-11-22 20:47:12.744017,
cc70cd3e77444a7ea973aa2a18a029a7,22312,5.0,2019-11-22 22:41:02.555792,2019-12-04 20:52:54.508649
0119c0ee5e7d46f681f6371df445eb00,22671,5.0,2019-11-23 16:57:15.315679,2019-11-25 19:34:37.697941
76ffe4db7e724536842a7e16665d9593,23016,5.0,2019-11-24 15:07:13.139005,2019-11-29 17:10:36.994913
479817919f6d4741b7ff7fa5591f41ff,23201,5.0,2019-11-24 23:30:52.086499,2019-11-27 21:00:49.154900
05772433001b47caa1c736e2c4953f21,23775,5.0,2019-11-26 01:54:57.262223,2019-12-27 23:19:09.969731
339deb7680de4f3a8892693c43f29321,28113,5.0,2019-12-02 18:54:22.341162,2019-12-03 20:47:30.250099
0ae86394ab754e65a837d4f6ec79d816,24757,5.0,2019-11-27 19:54:27.520932,2019-12-26 16:05:31.117991
0839a3e5bc7c495282e71e37fa85d00e,24376,5.0,2019-11-26 23:55:53.545755,2019-12-02 21:20:20.843297
4600fcf7092a48f3ae956a98f1d240f2,24502,5.0,2019-11-27 12:19:50.834070,2019-12-04 11:12:47.964398
afd78a148a894af19232797b5925ad98,24682,5.0,2019-11-27 17:52:29.886828,
3706ca69dce84f0eaeab28bd61cd3acf,24721,5.0,2019-11-27 19:31:03.463688,
1d74608c11884751b150e853e8072005,24759,5.0,2019-11-27 19:54:47.633231,2019-11-29 23:14:46.245950
1cc866c68b944237929b803e90fc37d5,27106,5.0,2019-11-30 20:16:05.336200,2019-12-05 20:24:21.416802
0d90bb79cd0f4cec8283fbe93aa37935,29352,5.0,2019-12-04 20:41:24.191079,2019-12-07 19:57:50.531365
d779383b420b402cb917d1d985b6dd9c,25009,5.0,2019-11-28 01:06:30.710192,2019-12-03 01:09:55.336111
c2b6e124135746b49bdac15088399639,25102,5.0,2019-11-28 07:15:23.480934,2019-12-01 00:07:21.713975
fe163a3d62e84f90963e01a26476720f,25820,5.0,2019-11-29 02:38:13.677399,2019-11-29 13:48:59.564933
861200f7cb044420bd979a3ad8024548,25644,5.0,2019-11-28 22:22:18.932937,2019-12-24 20:04:00.788897
d9dabd13189d44d7b24685b4078fca77,28627,5.0,2019-12-03 16:53:07.587230,
803720b6e2d24e90a86a4329353f7407,27740,5.0,2019-12-02 03:49:35.178480,2019-12-05 15:43:52.127499
b00d77ca598d422d92d3cc481d94ffbb,26635,5.0,2019-11-30 01:34:26.475959,2019-12-26 23:50:55.378420
fbf45a633e9e4d118ca7619bc33db5d6,27083,5.0,2019-11-30 19:22:04.746847,2019-12-24 13:44:15.074831
8fb93c2f450e443ab4765679b208b549,27710,5.0,2019-12-02 01:29:46.590899,
4138b32419d84071afa89cac6228dce1,29206,5.0,2019-12-04 16:10:53.973439,2019-12-08 14:27:10.250018
7648b7c502af4ced81d0176ae59781ad,29442,5.0,2019-12-04 23:29:46.239058,2019-12-10 12:11:28.931002
3cc9b2ce491e472daaf23752aff948dc,28966,5.0,2019-12-04 09:03:10.600383,2020-01-23 16:59:19.761443
445bd56700f445489b70a13c7efba6ea,23427,5.0,2019-11-25 13:47:21.204047,2019-12-07 17:07:02.316308
79da184ab7674b6d8d194a8a800f0e30,22325,5.0,2019-11-22 23:12:17.077200,2019-12-17 20:04:51.084318
5682dd427a7040e68d42f31123fad8df,26336,5.0,2019-11-29 17:21:52.544788,2019-12-05 00:14:46.676952
be27487dfd384009b865e88c255b978a,26445,10.0,2019-11-29 20:14:14.270056,
f3ce278c366641fc841a0b7bca6a3e15,19803,10.0,2019-11-18 04:45:50.983071,2019-11-23 16:55:09.619904
b068b963260e48af8e98b51339835ccf,23912,10.0,2019-11-26 12:21:29.749571,2019-12-02 22:52:22.441944
ac13d569316c4c959f15f4a62614732e,24032,5.0,2019-11-26 14:47:10.370367,2019-12-16 15:47:38.352466
b7421f9acefc4c938b6582f9ff12c405,22410,5.0,2019-11-23 03:00:25.627297,2019-11-26 16:57:06.893812
397c4058b64143f4977fac82d7b82e43,24897,10.0,2019-11-27 21:57:49.046194,2019-11-28 15:23:37.839516
7f9b17922b944f709c9db0c0b66b07aa,23851,5.0,2019-11-26 09:44:06.499330,2019-12-22 14:46:11.539546
04d64c7ba6e240ce8829341e9b16f27d,28100,5.0,2019-12-02 18:33:21.313481,2019-12-20 20:21:39.336372
0fa37b3766b94b23b85c272612d25310,18930,5.0,2019-11-15 19:38:20.433436,2019-12-14 18:24:37.235602
3e8fc4b11b2c46b2a1c39f537c30f4b6,20824,5.0,2019-11-20 11:11:49.937741,2020-01-07 13:12:23.376519
7761477c915c437f954223d4023aabef,25572,10.0,2019-11-28 21:14:06.017800,2019-12-01 23:32:03.305624
97a49df3900a4f9287862f870a136a6d,19857,10.0,2019-11-18 10:39:19.887564,2019-12-19 22:41:30.150118
aeb3a3c78c4446b59e13256266cd2fdf,24672,5.0,2019-11-27 17:27:26.917124,2019-12-16 14:35:33.084625
b0c4e563ac4f451187c54539706d2482,18600,5.0,2019-11-15 01:52:30.094216,2019-11-21 14:43:00.222168
c4403336542f437097a49975f10e3751,26107,10.0,2019-11-29 13:43:10.460566,2019-12-05 12:02:11.906694
a2c52ccac4214850ad2d565dc5dfb3b2,22080,5.0,2019-11-22 13:32:04.304999,2019-11-26 17:52:58.963687
af83f97e36424933a98ffade3cfac641,21971,5.0,2019-11-22 09:48:38.393314,
f1af35c11a41492e8d34d2c10089f3bc,20360,5.0,2019-11-19 13:31:11.887776,2019-11-22 13:25:39.868083
5c580297b94143a2bc607bb28ed4c221,19781,5.0,2019-11-18 02:44:45.656767,2019-11-22 16:18:12.486737
977540276e914e19a13b44614eed9748,27850,5.0,2019-12-02 11:15:23.541887,2019-12-03 23:40:56.191356
9fc1c034fc3b4080bccb1fd4459ce201,27823,5.0,2019-12-02 09:53:48.608727,2019-12-07 17:22:24.802717
d2d88ee68e444b9cacfb0bff8657e623,23461,5.0,2019-11-25 14:55:23.337649,2019-11-27 11:08:16.454455
21aedde502e2473999febabef7d49062,22361,5.0,2019-11-23 00:48:59.834580,2019-11-28 23:11:46.864274
597ac619e9d54fa6890442d0245dd6f2,22633,5.0,2019-11-23 15:27:26.458018,2019-11-25 00:47:26.965748
36c7ed877175464592815bca69fabc32,17464,5.0,2019-11-13 01:48:51.418291,2019-11-13 23:01:15.446432
3d0fe8bef89e481984e36d3d0dea0367,28112,5.0,2019-12-02 18:53:26.308593,2019-12-04 18:42:07.120396
84f872d1db9a4a3487f714de432a1a37,16989,5.0,2019-11-12 02:41:37.821718,2019-11-29 09:28:02.172203
21af0cace10b40919ec01f9850db70cd,16667,5.0,2019-11-10 20:21:45.687360,2019-12-21 16:07:07.296561
7b4b4e3122b54b59ad62d0cbcc542fb7,22844,5.0,2019-11-24 02:10:25.337255,
81dc7c0c9718432f81842bccaa0f3091,24189,5.0,2019-11-26 18:06:18.033290,2019-11-27 16:53:32.285403
5a4fdbea5ef8436a9a18f63cf22c05cf,26169,5.0,2019-11-29 14:37:54.447299,2019-12-05 12:35:28.274441
c95b39206f084b2b8d5686b98fa223d4,17297,5.0,2019-11-12 18:14:31.989172,
cf2484485ea04acea8391e1f5d06742a,17325,5.0,2019-11-12 18:59:49.251080,2019-11-18 15:24:40.022934
f19cbc56694548a2a3e69b5c7b030b12,25270,5.0,2019-11-28 13:16:49.025402,
c04959455f6744e58e6fef87bca74134,29191,5.0,2019-12-04 15:38:16.501971,
06eb6ab57dba493fba7e5e28857bf7f0,25598,5.0,2019-11-28 21:42:32.412862,2019-12-12 21:00:55.598702
49b1c62e8e77455781b3fce708a66f00,25763,5.0,2019-11-29 01:08:18.364071,
2e6e6d88ae024c1486adcd010328f530,25966,5.0,2019-11-29 10:57:20.198031,2019-12-01 01:05:56.719330
5dd1379b202b4733a2933564b1b90dab,26219,5.0,2019-11-29 15:09:01.831491,2020-01-12 18:05:52.954229
ccf7b24e3fdc4e33a581eb98699ade0e,26788,5.0,2019-11-30 10:38:24.862577,2020-01-02 12:26:26.947391
df283cb083d34b6ab33f5dd250468cab,27151,5.0,2019-11-30 22:06:02.138851,2020-01-12 00:48:11.570229
123e2a9978014c93b3c4abf46a53f616,27918,5.0,2019-12-02 13:07:42.710057,
d16766725c004f2591a61fd6bd5b0b6a,28159,5.0,2019-12-02 20:18:11.149282,2019-12-04 11:09:41.640961
6fab193dcad84386b4e7f76dedca737e,28309,5.0,2019-12-03 02:20:07.122379,
1e380931c10e483f8eb9d0089cf7818b,29057,5.0,2019-12-04 12:15:59.053886,
98e8f358a4a047fe9e8dd61f7b077a6d,20267,5.0,2019-11-19 10:59:15.412132,2019-12-05 18:52:21.403618
aa741dcb2016416098e7e3be922f7083,19289,10.0,2019-11-16 17:37:14.043400,2019-11-25 18:16:44.181070
4143e4eeb0b64a0a9c9e128498b70931,28259,5.0,2019-12-03 00:05:54.223950,2019-12-04 15:29:08.277682
d830b82455b04bc99b9fb4297448ae54,24990,10.0,2019-11-28 00:36:29.225971,2019-12-01 01:27:32.780995
e3136573cc7c4ed0af3acdbb684d1cc5,23360,5.0,2019-11-25 11:35:56.141419,2019-12-07 15:23:17.782910
f7e0ef7d82dd4f4496670933f9f4d59c,18223,5.0,2019-11-14 13:16:21.250663,2019-11-17 15:04:09.992388
03714d0f1f174a5c9ba5e91cf74a1449,25368,5.0,2019-11-28 16:03:33.639100,2019-11-29 20:20:42.520417
46e172acecf54d9bb1129e85bad8d6cb,27387,10.0,2019-12-01 12:49:59.761692,2019-12-07 12:59:07.579386
6f68be2b750f4e97a9f27ef7f986ab45,19173,5.0,2019-11-16 12:12:16.432631,2019-11-16 15:29:41.410288
e00851f90e00426da61c1936c900b01f,17836,10.0,2019-11-13 17:14:58.970469,2019-11-23 18:27:39.034872
000c4c43634a4e4cabee82c946481adc,27847,5.0,2019-12-02 11:07:54.834838,2019-12-17 21:34:54.642546
73bb86709f3f475bba5906708add01d3,20971,10.0,2019-11-20 18:02:27.817065,2019-11-21 15:59:05.916780
3416a9ab1fe24d909a680fc97229fd39,23275,5.0,2019-11-25 03:46:03.014433,2019-12-19 20:13:14.949446
9e3b12643148484597e99c42847d445a,19079,10.0,2019-11-16 02:40:18.324977,
d56a28f4e8914333a22d83ada54ff462,23679,5.0,2019-11-25 21:47:44.062782,2019-12-18 11:08:50.611219
2f4aa522974b4413af2747bc8ef8f51d,24819,5.0,2019-11-27 20:49:01.542971,2019-12-03 17:38:18.996758
97136b5a8f2040ff973abbf82010601b,28089,5.0,2019-12-02 18:08:53.697128,2019-12-06 23:16:27.763275
274a537510214729949aa91c43de68c6,17237,5.0,2019-11-12 17:04:35.754012,2019-12-24 13:15:06.035480
5fd2c393f4e44941b663213e581a97c2,19984,5.0,2019-11-18 16:15:49.621428,2019-11-28 13:19:47.799370
81abb1b03e4b44eea9c52c8e4d7f0298,20562,5.0,2019-11-19 20:12:42.311232,
b780e30e35be4e6b812b178ed94f9323,27168,10.0,2019-11-30 22:45:35.585515,2019-12-03 12:51:32.205302
52bd38cdc5724a33b32aa8fdd1e2a341,20211,5.0,2019-11-19 09:30:10.442939,2019-11-23 15:47:10.342465
f460047ecf964044a193226fc0ca8a76,19477,10.0,2019-11-17 03:17:09.411787,2019-11-19 03:23:27.034740
33ed888283ca4509a824956274e253b4,20688,5.0,2019-11-20 00:27:10.415736,
905db7a94ebb412b98cf8f634a73d31b,26912,5.0,2019-11-30 14:15:08.805044,2019-12-06 17:16:28.710633
bcb5856497a64ac0ae7be56e229e9a43,26870,10.0,2019-11-30 13:00:45.313502,2019-12-01 12:23:05.724972
e5448fe1cecf4937bf410becb127245a,24068,5.0,2019-11-26 15:49:07.815779,2020-02-03 12:45:53.485108
7b798b14f5e5448f8d05dd7d46dee2ea,20179,5.0,2019-11-19 06:30:34.164959,2019-11-19 19:19:47.520394
f7f228ce430e424a8dacf96919612665,17866,5.0,2019-11-13 18:03:12.424494,2019-11-18 17:23:41.663332
121837667dfa4725bcb81d9f91878e6b,19146,5.0,2019-11-16 10:38:01.595005,2019-11-24 23:02:21.490747
0496d4e07847452fa5f32d6605beeb9f,19107,5.0,2019-11-16 05:14:30.380608,2019-11-19 18:39:41.340499
32ffca9dd850427a9129034c81a5818c,29343,5.0,2019-12-04 20:26:23.526095,2020-01-14 22:16:24.808654
533a1a68a6f14b3c9a5462eba1acbc49,27339,5.0,2019-12-01 10:42:36.363341,2019-12-06 21:12:45.504141
